DBID1,DBID2,DBKEY-pair,label
DB00442,DB00963,DB00442-DB00963,1
DB00442,DB00578,DB00442-DB00578,1
DB00442,DB00833,DB00442-DB00833,1
DB00442,DB01140,DB00442-DB01140,1
DB00442,DB00456,DB00442-DB00456,1
DB00442,DB01326,DB00442-DB01326,1
DB00442,DB01139,DB00442-DB01139,1
DB00442,DB01327,DB00442-DB01327,1
DB00442,DB00535,DB00442-DB00535,1
DB00442,DB01066,DB00442-DB01066,1
DB00442,DB00671,DB00442-DB00671,1
DB00442,DB01328,DB00442-DB01328,1
DB00442,DB01329,DB00442-DB01329,1
DB00442,DB00493,DB00442-DB00493,1
DB00442,DB01331,DB00442-DB01331,1
DB00442,DB01416,DB00442-DB01416,1
DB00442,DB01333,DB00442-DB01333,1
DB00442,DB01332,DB00442-DB01332,1
DB00442,DB01112,DB00442-DB01112,1
DB00442,DB00567,DB00442-DB00567,1
DB00442,DB00827,DB00442-DB00827,1
DB00442,DB00537,DB00442-DB00537,1
DB00442,DB01147,DB00442-DB01147,1
DB00442,DB01111,DB00442-DB01111,1
DB00442,DB11943,DB00442-DB11943,1
DB00442,DB00485,DB00442-DB00485,1
DB00442,DB00861,DB00442-DB00861,1
DB00442,DB06211,DB00442-DB06211,1
DB00442,DB00467,DB00442-DB00467,1
DB00442,DB01077,DB00442-DB01077,1
DB00442,DB00749,DB00442-DB00749,1
DB00442,DB00573,DB00442-DB00573,1
DB00442,DB01195,DB00442-DB01195,1
DB00442,DB00529,DB00442-DB00529,1
DB00442,DB05260,DB00442-DB05260,1
DB00442,DB01004,DB00442-DB01004,1
DB00442,DB01044,DB00442-DB01044,1
DB00442,DB01155,DB00442-DB01155,1
DB00442,DB01598,DB00442-DB01598,1
DB00442,DB06704,DB00442-DB06704,1
DB00442,DB01009,DB00442-DB01009,1
DB00442,DB00465,DB00442-DB00465,1
DB00442,DB14509,DB00442-DB14509,1
DB00442,DB00978,DB00442-DB00978,1
DB00442,DB00447,DB00442-DB00447,1
DB00442,DB13985,DB00442-DB13985,1
DB00442,DB00939,DB00442-DB00939,1
DB00442,DB00784,DB00442-DB00784,1
DB00442,DB00814,DB00442-DB00814,1
DB00442,DB00760,DB00442-DB00760,1
DB00442,DB01028,DB00442-DB01028,1
DB00442,DB01603,DB00442-DB01603,1
DB00442,DB00948,DB00442-DB00948,1
DB00442,DB00688,DB00442-DB00688,1
DB00442,DB00461,DB00442-DB00461,1
DB00442,DB00607,DB00442-DB00607,1
DB00442,DB00779,DB00442-DB00779,1
DB00442,DB00788,DB00442-DB00788,1
DB00442,DB00452,DB00442-DB00452,1
DB00442,DB00955,DB00442-DB00955,1
DB00442,DB01059,DB00442-DB01059,1
DB00442,DB01165,DB00442-DB01165,1
DB00442,DB00713,DB00442-DB00713,1
DB00442,DB00991,DB00442-DB00991,1
DB00442,DB00812,DB00442-DB00812,1
DB00442,DB00554,DB00442-DB00554,1
DB00442,DB12615,DB00442-DB12615,1
DB00442,DB01032,DB00442-DB01032,1
DB00442,DB01035,DB00442-DB01035,1
DB00442,DB00908,DB00442-DB00908,1
DB00442,DB00533,DB00442-DB00533,1
DB00442,DB01399,DB00442-DB01399,1
DB00442,DB00605,DB00442-DB00605,1
DB00442,DB06402,DB00442-DB06402,1
DB00442,DB01607,DB00442-DB01607,1
DB00442,DB00684,DB00442-DB00684,1
DB00442,DB00500,DB00442-DB00500,1
DB00442,DB00577,DB00442-DB00577,1
DB00442,DB00580,DB00442-DB00580,1
DB00442,DB01610,DB00442-DB01610,1
DB00442,DB01606,DB00442-DB01606,1
DB08899,DB11932,DB08899-DB11932,1
DB01364,DB06704,DB01364-DB06704,1
DB01364,DB09351,DB01364-DB09351,1
DB01364,DB06704,DB01364-DB06704,1
DB01364,DB06704,DB01364-DB06704,1
DB00668,DB00907,DB00668-DB00907,1
DB00668,DB00907,DB00668-DB00907,1
DB00668,DB09351,DB00668-DB09351,1
DB00668,DB01210,DB00668-DB01210,1
DB00668,DB01214,DB00668-DB01214,1
DB00668,DB06654,DB00668-DB06654,1
DB00668,DB00907,DB00668-DB00907,1
DB00668,DB00907,DB00668-DB00907,1
DB00668,DB01221,DB00668-DB01221,1
DB00668,DB06654,DB00668-DB06654,1
DB00445,DB12403,DB00445-DB12403,1
DB00700,DB11932,DB00700-DB11932,1
DB00700,DB01118,DB00700-DB01118,1
DB00700,DB06288,DB00700-DB06288,1
DB00700,DB00701,DB00700-DB00701,1
DB00700,DB00714,DB00700-DB00714,1
DB00700,DB00964,DB00700-DB00964,1
DB00700,DB01238,DB00700-DB01238,1
DB00700,DB06413,DB00700-DB06413,1
DB00700,DB01072,DB00700-DB01072,1
DB00700,DB06237,DB00700-DB06237,1
DB00700,DB08822,DB00700-DB08822,1
DB00700,DB15982,DB00700-DB15982,1
DB00700,DB08873,DB00700-DB08873,1
DB00700,DB09128,DB00700-DB09128,1
DB00700,DB00963,DB00700-DB00963,1
DB00700,DB01197,DB00700-DB01197,1
DB00700,DB01563,DB00700-DB01563,1
DB00700,DB01178,DB00700-DB01178,1
DB00700,DB14006,DB00700-DB14006,1
DB00700,DB01242,DB00700-DB01242,1
DB00700,DB01068,DB00700-DB01068,1
DB00700,DB00872,DB00700-DB00872,1
DB00700,DB01764,DB00700-DB01764,1
DB00700,DB01264,DB00700-DB01264,1
DB00700,DB00705,DB00700-DB00705,1
DB00700,DB01151,DB00700-DB01151,1
DB00700,DB01452,DB00700-DB01452,1
DB00700,DB00829,DB00700-DB00829,1
DB00700,DB01495,DB00700-DB01495,1
DB00700,DB00861,DB00700-DB00861,1
DB00700,DB00985,DB00700-DB00985,1
DB00700,DB04855,DB00700-DB04855,1
DB00700,DB11952,DB00700-DB11952,1
DB00700,DB00876,DB00700-DB00876,1
DB00700,DB00749,DB00700-DB00749,1
DB00700,DB06414,DB00700-DB06414,1
DB00700,DB01319,DB00700-DB01319,1
DB00700,DB06717,DB00700-DB06717,1
DB00700,DB14019,DB00700-DB14019,1
DB00700,DB01320,DB00700-DB01320,1
DB00700,DB01018,DB00700-DB01018,1
DB00700,DB00801,DB00700-DB00801,1
DB00700,DB04946,DB00700-DB04946,1
DB00700,DB01029,DB00700-DB01029,1
DB00700,DB06636,DB00700-DB06636,1
DB00700,DB01247,DB00700-DB01247,1
DB00700,DB01167,DB00700-DB01167,1
DB00700,DB01009,DB00700-DB01009,1
DB00700,DB11951,DB00700-DB11951,1
DB00700,DB12070,DB00700-DB12070,1
DB00700,DB01235,DB00700-DB01235,1
DB00700,DB00722,DB00700-DB00722,1
DB00700,DB04948,DB00700-DB04948,1
DB00700,DB06448,DB00700-DB06448,1
DB00700,DB06077,DB00700-DB06077,1
DB00700,DB08815,DB00700-DB08815,1
DB00700,DB00934,DB00700-DB00934,1
DB00700,DB00939,DB00700-DB00939,1
DB00700,DB00784,DB00700-DB00784,1
DB00700,DB00814,DB00700-DB00814,1
DB00700,DB00933,DB00700-DB00933,1
DB00700,DB01403,DB00700-DB01403,1
DB00700,DB00834,DB00700-DB00834,1
DB00700,DB00745,DB00700-DB00745,1
DB00700,DB01618,DB00700-DB01618,1
DB00700,DB09413,DB00700-DB09413,1
DB00700,DB00788,DB00700-DB00788,1
DB00700,DB01149,DB00700-DB01149,1
DB00700,DB09048,DB00700-DB09048,1
DB00700,DB14881,DB00700-DB14881,1
DB00700,DB01173,DB00700-DB01173,1
DB00700,DB00991,DB00700-DB00991,1
DB00700,DB00842,DB00700-DB00842,1
DB00700,DB01267,DB00700-DB01267,1
DB00700,DB09117,DB00700-DB09117,1
DB00700,DB00790,DB00700-DB00790,1
DB00700,DB00850,DB00700-DB00850,1
DB00700,DB00780,DB00700-DB00780,1
DB00700,DB01174,DB00700-DB01174,1
DB00700,DB11071,DB00700-DB11071,1
DB00700,DB00812,DB00700-DB00812,1
DB00700,DB11642,DB00700-DB11642,1
DB00700,DB01263,DB00700-DB01263,1
DB00700,DB00794,DB00700-DB00794,1
DB00700,DB00777,DB00700-DB00777,1
DB00700,DB01589,DB00700-DB01589,1
DB00700,DB01224,DB00700-DB01224,1
DB00700,DB00881,DB00700-DB00881,1
DB00700,DB01367,DB00700-DB01367,1
DB00700,DB00899,DB00700-DB00899,1
DB00700,DB12404,DB00700-DB12404,1
DB00700,DB01045,DB00700-DB01045,1
DB00700,DB08931,DB00700-DB08931,1
DB00700,DB00734,DB00700-DB00734,1
DB00700,DB06201,DB00700-DB06201,1
DB00700,DB06654,DB00700-DB06654,1
DB00700,DB00936,DB00700-DB00936,1
DB00700,DB01399,DB00700-DB01399,1
DB00700,DB01232,DB00700-DB01232,1
DB00700,DB01037,DB00700-DB01037,1
DB00700,DB15685,DB00700-DB15685,1
DB00700,DB09072,DB00700-DB09072,1
DB00700,DB09118,DB00700-DB09118,1
DB00700,DB00820,DB00700-DB00820,1
DB00700,DB05521,DB00700-DB05521,1
DB00700,DB00976,DB00700-DB00976,1
DB00700,DB00966,DB00700-DB00966,1
DB00700,DB12095,DB00700-DB12095,1
DB00700,DB04844,DB00700-DB04844,1
DB00700,DB01623,DB00700-DB01623,1
DB00700,DB00897,DB00700-DB00897,1
DB00700,DB00831,DB00700-DB00831,1
DB00700,DB00726,DB00700-DB00726,1
DB00700,DB13179,DB00700-DB13179,1
DB00700,DB00862,DB00700-DB00862,1
DB00700,DB14975,DB00700-DB14975,1
DB00700,DB00962,DB00700-DB00962,1
DB01240,DB07352,DB01240-DB07352,1
DB01240,DB06802,DB01240-DB06802,1
DB00876,DB09026,DB00876-DB09026,1
DB00876,DB06288,DB00876-DB06288,1
DB00876,DB00964,DB00876-DB00964,1
DB00876,DB01238,DB00876-DB01238,1
DB00876,DB06237,DB00876-DB06237,1
DB00876,DB09128,DB00876-DB09128,1
DB00876,DB00963,DB00876-DB00963,1
DB00876,DB00921,DB00876-DB00921,1
DB00876,DB01197,DB00876-DB01197,1
DB00876,DB01563,DB00876-DB01563,1
DB00876,DB14006,DB00876-DB14006,1
DB00876,DB01242,DB00876-DB01242,1
DB00876,DB01452,DB00876-DB01452,1
DB00876,DB01551,DB00876-DB01551,1
DB00876,DB00985,DB00876-DB00985,1
DB00876,DB01018,DB00876-DB01018,1
DB00876,DB04946,DB00876-DB04946,1
DB00876,DB01247,DB00876-DB01247,1
DB00876,DB01009,DB00876-DB01009,1
DB00876,DB01235,DB00876-DB01235,1
DB00876,DB14509,DB00876-DB14509,1
DB00876,DB04948,DB00876-DB04948,1
DB00876,DB06077,DB00876-DB06077,1
DB00876,DB00934,DB00876-DB00934,1
DB00876,DB00939,DB00876-DB00939,1
DB00876,DB00933,DB00876-DB00933,1
DB00876,DB01403,DB00876-DB01403,1
DB00876,DB01618,DB00876-DB01618,1
DB00876,DB09413,DB00876-DB09413,1
DB00876,DB14881,DB00876-DB14881,1
DB00876,DB00991,DB00876-DB00991,1
DB00876,DB01267,DB00876-DB01267,1
DB00876,DB09117,DB00876-DB09117,1
DB00876,DB01174,DB00876-DB01174,1
DB00876,DB11071,DB00876-DB11071,1
DB00876,DB01589,DB00876-DB01589,1
DB00876,DB01224,DB00876-DB01224,1
DB00876,DB00881,DB00876-DB00881,1
DB00876,DB01367,DB00876-DB01367,1
DB00876,DB00899,DB00876-DB00899,1
DB00876,DB12404,DB00876-DB12404,1
DB00876,DB06654,DB00876-DB06654,1
DB00876,DB00936,DB00876-DB00936,1
DB00876,DB01399,DB00876-DB01399,1
DB00876,DB01037,DB00876-DB01037,1
DB00876,DB09072,DB00876-DB09072,1
DB00876,DB04844,DB00876-DB04844,1
DB00876,DB01623,DB00876-DB01623,1
DB00876,DB00962,DB00876-DB00962,1
DB12147,DB14575,DB12147-DB14575,1
DB12147,DB14881,DB12147-DB14881,1
DB12147,DB13179,DB12147-DB13179,1
DB01253,DB11932,DB01253-DB11932,1
DB01253,DB01351,DB01253-DB01351,1
DB01253,DB06413,DB01253-DB06413,1
DB01253,DB06119,DB01253-DB06119,1
DB01253,DB01764,DB01253-DB01764,1
DB01253,DB01406,DB01253-DB01406,1
DB01253,DB01264,DB01253-DB01264,1
DB01253,DB12301,DB01253-DB12301,1
DB01253,DB04855,DB01253-DB04855,1
DB01253,DB11952,DB01253-DB11952,1
DB01253,DB12147,DB01253-DB12147,1
DB01253,DB14575,DB01253-DB14575,1
DB01253,DB06414,DB01253-DB06414,1
DB01253,DB01319,DB01253-DB01319,1
DB01253,DB06717,DB01253-DB06717,1
DB01253,DB14019,DB01253-DB14019,1
DB01253,DB01320,DB01253-DB01320,1
DB01253,DB06636,DB01253-DB06636,1
DB01253,DB11951,DB01253-DB11951,1
DB01253,DB11560,DB01253-DB11560,1
DB01253,DB09237,DB01253-DB09237,1
DB01253,DB06707,DB01253-DB06707,1
DB01253,DB08827,DB01253-DB08827,1
DB01253,DB06448,DB01253-DB06448,1
DB01253,DB06711,DB01253-DB06711,1
DB01253,DB04861,DB01253-DB04861,1
DB01253,DB09048,DB01253-DB09048,1
DB01253,DB04911,DB01253-DB04911,1
DB01253,DB12978,DB01253-DB12978,1
DB01253,DB11642,DB01253-DB11642,1
DB01253,DB01263,DB01253-DB01263,1
DB01253,DB06714,DB01253-DB06714,1
DB01253,DB06201,DB01253-DB06201,1
DB01253,DB15685,DB01253-DB15685,1
DB01253,DB09118,DB01253-DB09118,1
DB01253,DB09034,DB01253-DB09034,1
DB01253,DB12887,DB01253-DB12887,1
DB01253,DB12095,DB01253-DB12095,1
DB01253,DB06764,DB01253-DB06764,1
DB01253,DB06764,DB01253-DB06764,1
DB01253,DB11652,DB01253-DB11652,1
DB01253,DB14975,DB01253-DB14975,1
DB00696,DB11932,DB00696-DB11932,1
DB00696,DB01193,DB00696-DB01193,1
DB00696,DB00918,DB00696-DB00918,1
DB00696,DB01118,DB00696-DB01118,1
DB00696,DB01351,DB00696-DB01351,1
DB00696,DB00701,DB00696-DB00701,1
DB00696,DB06413,DB00696-DB06413,1
DB00696,DB01072,DB00696-DB01072,1
DB00696,DB15982,DB00696-DB15982,1
DB00696,DB08873,DB00696-DB08873,1
DB00696,DB01200,DB00696-DB01200,1
DB00696,DB01136,DB00696-DB01136,1
DB00696,DB06119,DB00696-DB06119,1
DB00696,DB00872,DB00696-DB00872,1
DB00696,DB01406,DB00696-DB01406,1
DB00696,DB01264,DB00696-DB01264,1
DB00696,DB00705,DB00696-DB00705,1
DB00696,DB06700,DB00696-DB06700,1
DB00696,DB00988,DB00696-DB00988,1
DB00696,DB12301,DB00696-DB12301,1
DB00696,DB04855,DB00696-DB04855,1
DB00696,DB11952,DB00696-DB11952,1
DB00696,DB01253,DB00696-DB01253,1
DB00696,DB01175,DB00696-DB01175,1
DB00696,DB14575,DB00696-DB14575,1
DB00696,DB06414,DB00696-DB06414,1
DB00696,DB00949,DB00696-DB00949,1
DB00696,DB01319,DB00696-DB01319,1
DB00696,DB06717,DB00696-DB06717,1
DB00696,DB14019,DB00696-DB14019,1
DB00696,DB01320,DB00696-DB01320,1
DB00696,DB00998,DB00696-DB00998,1
DB00696,DB06704,DB00696-DB06704,1
DB00696,DB06636,DB00696-DB06636,1
DB00696,DB01247,DB00696-DB01247,1
DB00696,DB00951,DB00696-DB00951,1
DB00696,DB00883,DB00696-DB00883,1
DB00696,DB01020,DB00696-DB01020,1
DB00696,DB01167,DB00696-DB01167,1
DB00696,DB01221,DB00696-DB01221,1
DB00696,DB11732,DB00696-DB11732,1
DB00696,DB11951,DB00696-DB11951,1
DB00696,DB11560,DB00696-DB11560,1
DB00696,DB12070,DB00696-DB12070,1
DB00696,DB09237,DB00696-DB09237,1
DB00696,DB09571,DB00696-DB09571,1
DB00696,DB09351,DB00696-DB09351,1
DB00696,DB01210,DB00696-DB01210,1
DB00696,DB08918,DB00696-DB08918,1
DB00696,DB06707,DB00696-DB06707,1
DB00696,DB08827,DB00696-DB08827,1
DB00696,DB06448,DB00696-DB06448,1
DB00696,DB01365,DB00696-DB01365,1
DB00696,DB00723,DB00696-DB00723,1
DB00696,DB00849,DB00696-DB00849,1
DB00696,DB01214,DB00696-DB01214,1
DB00696,DB00834,DB00696-DB00834,1
DB00696,DB00745,DB00696-DB00745,1
DB00696,DB01203,DB00696-DB01203,1
DB00696,DB06711,DB00696-DB06711,1
DB00696,DB06711,DB00696-DB06711,1
DB00696,DB00952,DB00696-DB00952,1
DB00696,DB04861,DB00696-DB04861,1
DB00696,DB01149,DB00696-DB01149,1
DB00696,DB09048,DB00696-DB09048,1
DB00696,DB01115,DB00696-DB01115,1
DB00696,DB00727,DB00696-DB00727,1
DB00696,DB00776,DB00696-DB00776,1
DB00696,DB00935,DB00696-DB00935,1
DB00696,DB00935,DB00696-DB00935,1
DB00696,DB00935,DB00696-DB00935,1
DB00696,DB00715,DB00696-DB00715,1
DB00696,DB01359,DB00696-DB01359,1
DB00696,DB12978,DB00696-DB12978,1
DB00696,DB00780,DB00696-DB00780,1
DB00696,DB01174,DB00696-DB01174,1
DB00696,DB00812,DB00696-DB00812,1
DB00696,DB00960,DB00696-DB00960,1
DB00696,DB11642,DB00696-DB11642,1
DB00696,DB01263,DB00696-DB01263,1
DB00696,DB00794,DB00696-DB00794,1
DB00696,DB06714,DB00696-DB06714,1
DB00696,DB01367,DB00696-DB01367,1
DB00696,DB01045,DB00696-DB01045,1
DB00696,DB01201,DB00696-DB01201,1
DB00696,DB00953,DB00696-DB00953,1
DB00696,DB06201,DB00696-DB06201,1
DB00696,DB06654,DB00696-DB06654,1
DB00696,DB01232,DB00696-DB01232,1
DB00696,DB01037,DB00696-DB01037,1
DB00696,DB15685,DB00696-DB15685,1
DB00696,DB01104,DB00696-DB01104,1
DB00696,DB09118,DB00696-DB09118,1
DB00696,DB09034,DB00696-DB09034,1
DB00696,DB06204,DB00696-DB06204,1
DB00696,DB12887,DB00696-DB12887,1
DB00696,DB05521,DB00696-DB05521,1
DB00696,DB12095,DB00696-DB12095,1
DB00696,DB06764,DB00696-DB06764,1
DB00696,DB06764,DB00696-DB06764,1
DB00696,DB11652,DB00696-DB11652,1
DB00696,DB06684,DB00696-DB06684,1
DB00696,DB09068,DB00696-DB09068,1
DB00696,DB14975,DB00696-DB14975,1
DB00696,DB06694,DB00696-DB06694,1
DB00696,DB06704,DB00696-DB06704,1
DB00530,DB11932,DB00530-DB11932,1
DB00530,DB00992,DB00530-DB00992,1
DB00303,DB11640,DB00303-DB11640,1
DB00303,DB00442,DB00303-DB00442,1
DB00303,DB00783,DB00303-DB00783,1
DB00303,DB00623,DB00303-DB00623,1
DB00303,DB01357,DB00303-DB01357,1
DB00303,DB00688,DB00303-DB00688,1
DB00303,DB01032,DB00303-DB01032,1
DB00303,DB00313,DB00303-DB00313,1
DB00199,DB11932,DB00199-DB11932,1
DB00199,DB00890,DB00199-DB00890,1
DB00199,DB00324,DB00199-DB00324,1
DB00199,DB00873,DB00199-DB00873,1
DB00199,DB00337,DB00199-DB00337,1
DB01175,DB11932,DB01175-DB11932,1
DB01175,DB11640,DB01175-DB11640,1
DB01175,DB06288,DB01175-DB06288,1
DB01175,DB01351,DB01175-DB01351,1
DB01175,DB01274,DB01175-DB01274,1
DB01175,DB01238,DB01175-DB01238,1
DB01175,DB06413,DB01175-DB06413,1
DB01175,DB15233,DB01175-DB15233,1
DB01175,DB08903,DB01175-DB08903,1
DB01175,DB01244,DB01175-DB01244,1
DB01175,DB11859,DB01175-DB11859,1
DB01175,DB09128,DB01175-DB09128,1
DB01175,DB05541,DB01175-DB05541,1
DB01175,DB01200,DB01175-DB01200,1
DB01175,DB09061,DB01175-DB09061,1
DB01175,DB06119,DB01175-DB06119,1
DB01175,DB01563,DB01175-DB01563,1
DB01175,DB01178,DB01175-DB01178,1
DB01175,DB14006,DB01175-DB14006,1
DB01175,DB01242,DB01175-DB01242,1
DB01175,DB01764,DB01175-DB01764,1
DB01175,DB01406,DB01175-DB01406,1
DB01175,DB01264,DB01175-DB01264,1
DB01175,DB06700,DB01175-DB06700,1
DB01175,DB06701,DB01175-DB06701,1
DB01175,DB01576,DB01175-DB01576,1
DB01175,DB01209,DB01175-DB01209,1
DB01175,DB01452,DB01175-DB01452,1
DB01175,DB01495,DB01175-DB01495,1
DB01175,DB01551,DB01175-DB01551,1
DB01175,DB04855,DB01175-DB04855,1
DB01175,DB11952,DB01175-DB11952,1
DB01175,DB14575,DB01175-DB14575,1
DB01175,DB06414,DB01175-DB06414,1
DB01175,DB04953,DB01175-DB04953,1
DB01175,DB06702,DB01175-DB06702,1
DB01175,DB01195,DB01175-DB01195,1
DB01175,DB01319,DB01175-DB01319,1
DB01175,DB06717,DB01175-DB06717,1
DB01175,DB01320,DB01175-DB01320,1
DB01175,DB11796,DB01175-DB11796,1
DB01175,DB04946,DB01175-DB04946,1
DB01175,DB06636,DB01175-DB06636,1
DB01175,DB01247,DB01175-DB01247,1
DB01175,DB09083,DB01175-DB09083,1
DB01175,DB01322,DB01175-DB01322,1
DB01175,DB01221,DB01175-DB01221,1
DB01175,DB06218,DB01175-DB06218,1
DB01175,DB11732,DB01175-DB11732,1
DB01175,DB11951,DB01175-DB11951,1
DB01175,DB12070,DB01175-DB12070,1
DB01175,DB01227,DB01175-DB01227,1
DB01175,DB01202,DB01175-DB01202,1
DB01175,DB13139,DB01175-DB13139,1
DB01175,DB01255,DB01175-DB01255,1
DB01175,DB14509,DB01175-DB14509,1
DB01175,DB04948,DB01175-DB04948,1
DB01175,DB08827,DB01175-DB08827,1
DB01175,DB06448,DB01175-DB06448,1
DB01175,DB01601,DB01175-DB01601,1
DB01175,DB06077,DB01175-DB06077,1
DB01175,DB08815,DB01175-DB08815,1
DB01175,DB01577,DB01175-DB01577,1
DB01175,DB01403,DB01175-DB01403,1
DB01175,DB05246,DB01175-DB05246,1
DB01175,DB01618,DB01175-DB01618,1
DB01175,DB14881,DB01175-DB14881,1
DB01175,DB11632,DB01175-DB11632,1
DB01175,DB02959,DB01175-DB02959,1
DB01175,DB01192,DB01175-DB01192,1
DB01175,DB01267,DB01175-DB01267,1
DB01175,DB09117,DB01175-DB09117,1
DB01175,DB08883,DB01175-DB08883,1
DB01175,DB01186,DB01175-DB01186,1
DB01175,DB01579,DB01175-DB01579,1
DB01175,DB11160,DB01175-DB11160,1
DB01175,DB05316,DB01175-DB05316,1
DB01175,DB11642,DB01175-DB11642,1
DB01175,DB01324,DB01175-DB01324,1
DB01175,DB01263,DB01175-DB01263,1
DB01175,DB01599,DB01175-DB01599,1
DB01175,DB01182,DB01175-DB01182,1
DB01175,DB01589,DB01175-DB01589,1
DB01175,DB01224,DB01175-DB01224,1
DB01175,DB01367,DB01175-DB01367,1
DB01175,DB11853,DB01175-DB11853,1
DB01175,DB12404,DB01175-DB12404,1
DB01175,DB08864,DB01175-DB08864,1
DB01175,DB05271,DB01175-DB05271,1
DB01175,DB06201,DB01175-DB06201,1
DB01175,DB06654,DB01175-DB06654,1
DB01175,DB01232,DB01175-DB01232,1
DB01175,DB15685,DB01175-DB15685,1
DB01175,DB01236,DB01175-DB01236,1
DB01175,DB09072,DB01175-DB09072,1
DB01175,DB01591,DB01175-DB01591,1
DB01175,DB01208,DB01175-DB01208,1
DB01175,DB09118,DB01175-DB09118,1
DB01175,DB09034,DB01175-DB09034,1
DB01175,DB06204,DB01175-DB06204,1
DB01175,DB09071,DB01175-DB09071,1
DB01175,DB12887,DB01175-DB12887,1
DB01175,DB06402,DB01175-DB06402,1
DB01175,DB04844,DB01175-DB04844,1
DB01175,DB01623,DB01175-DB01623,1
DB01175,DB13179,DB01175-DB13179,1
DB01175,DB11652,DB01175-DB11652,1
DB01175,DB11915,DB01175-DB11915,1
DB01175,DB06684,DB01175-DB06684,1
DB01175,DB09068,DB01175-DB09068,1
DB01175,DB14975,DB01175-DB14975,1
DB01175,DB15035,DB01175-DB15035,1
DB01175,DB06283,DB01175-DB06283,1
DB01175,DB06704,DB01175-DB06704,1
DB11823,DB11859,DB11823-DB11859,1
DB11823,DB14575,DB11823-DB14575,1
DB11823,DB11951,DB11823-DB11951,1
DB11823,DB14509,DB11823-DB14509,1
DB11823,DB14881,DB11823-DB14881,1
DB11823,DB12404,DB11823-DB12404,1
DB14575,DB15233,DB14575-DB15233,1
DB14575,DB14881,DB14575-DB14881,1
DB14575,DB15102,DB14575-DB15102,1
DB14575,DB14840,DB14575-DB14840,1
DB14575,DB15685,DB14575-DB15685,1
DB14575,DB15328,DB14575-DB15328,1
DB14575,DB15035,DB14575-DB15035,1
DB00187,DB00802,DB00187-DB00802,1
DB00187,DB00346,DB00187-DB00346,1
DB00187,DB00404,DB00187-DB00404,1
DB00187,DB01118,DB00187-DB01118,1
DB00187,DB06288,DB00187-DB06288,1
DB00187,DB00381,DB00187-DB00381,1
DB00187,DB01351,DB00187-DB01351,1
DB00187,DB00543,DB00187-DB00543,1
DB00187,DB00714,DB00187-DB00714,1
DB00187,DB00964,DB00187-DB00964,1
DB00187,DB01102,DB00187-DB01102,1
DB00187,DB01238,DB00187-DB01238,1
DB00187,DB01072,DB00187-DB01072,1
DB00187,DB06237,DB00187-DB06237,1
DB00187,DB01244,DB00187-DB01244,1
DB00187,DB00195,DB00187-DB00195,1
DB00187,DB09128,DB00187-DB09128,1
DB00187,DB00484,DB00187-DB00484,1
DB00187,DB00963,DB00187-DB00963,1
DB00187,DB01200,DB00187-DB01200,1
DB00187,DB00887,DB00187-DB00887,1
DB00187,DB00297,DB00187-DB00297,1
DB00187,DB00921,DB00187-DB00921,1
DB00187,DB00490,DB00187-DB00490,1
DB00187,DB00237,DB00187-DB00237,1
DB00187,DB00611,DB00187-DB00611,1
DB00187,DB00248,DB00187-DB00248,1
DB00187,DB00395,DB00187-DB00395,1
DB00187,DB00521,DB00187-DB00521,1
DB00187,DB01563,DB00187-DB01563,1
DB00187,DB01178,DB00187-DB01178,1
DB00187,DB00880,DB00187-DB00880,1
DB00187,DB00477,DB00187-DB00477,1
DB00187,DB00356,DB00187-DB00356,1
DB00187,DB14006,DB00187-DB14006,1
DB00187,DB00565,DB00187-DB00565,1
DB00187,DB04920,DB00187-DB04920,1
DB00187,DB00349,DB00187-DB00349,1
DB00187,DB01242,DB00187-DB01242,1
DB00187,DB01068,DB00187-DB01068,1
DB00187,DB00575,DB00187-DB00575,1
DB00187,DB00628,DB00187-DB00628,1
DB00187,DB00363,DB00187-DB00363,1
DB00187,DB00924,DB00187-DB00924,1
DB00187,DB01151,DB00187-DB01151,1
DB00187,DB00633,DB00187-DB00633,1
DB00187,DB00647,DB00187-DB00647,1
DB00187,DB01452,DB00187-DB01452,1
DB00187,DB00829,DB00187-DB00829,1
DB00187,DB01495,DB00187-DB01495,1
DB00187,DB00861,DB00187-DB00861,1
DB00187,DB01396,DB00187-DB01396,1
DB00187,DB00390,DB00187-DB00390,1
DB00187,DB01551,DB00187-DB01551,1
DB00187,DB00320,DB00187-DB00320,1
DB00187,DB00343,DB00187-DB00343,1
DB00187,DB00985,DB00187-DB00985,1
DB00187,DB00280,DB00187-DB00280,1
DB00187,DB00841,DB00187-DB00841,1
DB00187,DB00843,DB00187-DB00843,1
DB00187,DB00988,DB00187-DB00988,1
DB00187,DB01135,DB00187-DB01135,1
DB00187,DB00590,DB00187-DB00590,1
DB00187,DB04855,DB00187-DB04855,1
DB00187,DB01253,DB00187-DB01253,1
DB00187,DB00696,DB00187-DB00696,1
DB00187,DB00903,DB00187-DB00903,1
DB00187,DB00189,DB00187-DB00189,1
DB00187,DB00749,DB00187-DB00749,1
DB00187,DB01023,DB00187-DB01023,1
DB00187,DB00800,DB00187-DB00800,1
DB00187,DB00573,DB00187-DB00573,1
DB00187,DB00813,DB00187-DB00813,1
DB00187,DB01195,DB00187-DB01195,1
DB00187,DB00623,DB00187-DB00623,1
DB00187,DB00690,DB00187-DB00690,1
DB00187,DB00695,DB00187-DB00695,1
