label,DBID1,DBID2
0,DB00829,DB06168
0,DB00277,DB00338
0,DB00571,DB04868
0,DB00400,DB00921
0,DB01116,DB11921
0,DB00719,DB00981
0,DB01075,DB04843
0,DB01364,DB01577
1,DB00637,DB00715
0,DB01240,DB06441
0,DB01129,DB09098
0,DB00451,DB00458
0,DB01156,DB01182
0,DB00338,DB08931
1,DB00742,DB01082
0,DB01115,DB01248
1,DB14711,DB14762
0,DB00889,DB00916
0,DB00350,DB01143
0,DB00722,DB06655
0,DB00443,DB00482
0,DB00783,DB01259
0,DB00601,DB11362
0,DB00836,DB01623
0,DB08864,DB11979
0,DB00080,DB00641
0,DB04865,DB09074
0,DB00624,DB00860
0,DB00656,DB05039
0,DB01075,DB12500
0,DB00244,DB14761
0,DB00099,DB14962
1,DB00177,DB09125
0,DB01264,DB06203
0,DB00252,DB01248
0,DB00035,DB00812
0,DB01018,DB11979
0,DB00470,DB06717
0,DB01035,DB09029
0,DB00388,DB00771
0,DB00526,DB01275
0,DB00736,DB03614
1,DB00439,DB00480
0,DB01159,DB12015
0,DB00434,DB09117
0,DB00741,DB00880
0,DB00373,DB00672
1,DB04868,DB06825
1,DB00573,DB09156
0,DB01232,DB11995
0,DB01030,DB06448
0,DB00343,DB09073
0,DB00788,DB01088
0,DB01143,DB01244
0,DB01204,DB14444
0,DB00673,DB11691
0,DB06779,DB10672
0,DB01109,DB01603
1,DB01156,DB01234
0,DB00086,DB00584
0,DB09073,DB12483
1,DB09330,DB11915
0,DB00813,DB00877
0,DB00377,DB00445
0,DB00331,DB00902
1,DB00620,DB06674
0,DB11130,DB11160
0,DB00721,DB00795
0,DB00501,DB01409
0,DB00916,DB01320
0,DB00377,DB06825
0,DB00222,DB00621
0,DB00700,DB01075
1,DB08947,DB09128
1,DB10276,DB11730
0,DB00675,DB11967
0,DB00694,DB05039
1,DB00860,DB01165
1,DB01113,DB06708
0,DB00737,DB01242
0,DB09143,DB14568
0,DB00628,DB00719
0,DB00574,DB13928
0,DB00019,DB00928
0,DB00188,DB06772
0,DB01285,DB01307
0,DB00762,DB09401
0,DB00762,DB16646
0,DB00477,DB09488
0,DB00095,DB10989
1,DB06595,DB08904
0,DB00095,DB11952
0,DB01248,DB08820
0,DB01268,DB01591
0,DB00814,DB08912
0,DB00005,DB00367
0,DB00911,DB01280
0,DB00318,DB14575
1,DB00242,DB00526
0,DB00278,DB03619
0,DB00622,DB06168
0,DB00860,DB14740
0,DB00526,DB00557
0,DB00918,DB06287
0,DB00290,DB00685
1,DB01225,DB06081
0,DB00734,DB01064
0,DB00307,DB09049
0,DB00779,DB09481
0,DB00898,DB01016
0,DB00008,DB06414
1,DB00162,DB00595
0,DB01404,DB06209
1,DB00694,DB06708
1,DB00314,DB08947
1,DB00665,DB08875
0,DB01166,DB10897
1,DB00014,DB01035
0,DB00252,DB01050
0,DB00342,DB01259
1,DB00514,DB00904
1,DB06290,DB09065
0,DB00501,DB00820
0,DB00997,DB15823
0,DB06595,DB09237
1,DB08873,DB12001
0,DB00041,DB06684
1,DB08896,DB11703
0,DB00294,DB12130
0,DB01331,DB09268
0,DB00726,DB01016
0,DB00843,DB09472
0,DB01307,DB06412
0,DB01223,DB09100
0,DB00401,DB01246
0,DB00277,DB00822
1,DB00388,DB01253
0,DB00661,DB00860
0,DB01611,DB08873
0,DB00647,DB08909
0,DB01104,DB04824
0,DB00736,DB01124
0,DB00357,DB06448
0,DB00864,DB06788
0,DB00365,DB06769
1,DB00635,DB11817
0,DB00887,DB11827
0,DB00843,DB01211
0,DB01015,DB01016
1,DB00247,DB06706
0,DB01099,DB05679
1,DB01156,DB09039
1,DB08880,DB09330
1,DB00673,DB15035
0,DB00594,DB01075
0,DB01211,DB01599
0,DB00014,DB01124
0,DB00501,DB00749
1,DB00252,DB06287
0,DB01320,DB08896
0,DB00816,DB06203
0,DB00515,DB00695
0,DB09462,DB12161
0,DB00544,DB01033
0,DB11601,DB11714
0,DB00863,DB05294
0,DB01126,DB08865
0,DB00784,DB01234
0,DB05039,DB06212
0,DB09039,DB15093
0,DB01166,DB12942
0,DB00310,DB00762
0,DB08899,DB14761
0,DB00226,DB00374
0,DB12010,DB13125
1,DB00009,DB08896
0,DB00191,DB08824
0,DB11581,DB11627
0,DB00379,DB06791
0,DB06209,DB08918
1,DB01234,DB06077
0,DB06697,DB09389
1,DB08865,DB11921
0,DB00252,DB14724
0,DB00266,DB14575
1,DB00694,DB15685
0,DB01268,DB12130
1,DB00508,DB01169
0,DB00270,DB01026
0,DB00451,DB01365
0,DB00424,DB00752
1,DB08901,DB12612
1,DB00775,DB08896
0,DB00631,DB11988
0,DB01064,DB11853
0,DB00911,DB04845
0,DB00747,DB06702
0,DB00333,DB01291
0,DB00059,DB01095
1,DB05812,DB08868
0,DB01105,DB01192
0,DB00542,DB01075
0,DB00549,DB09077
0,DB00690,DB12130
0,DB01069,DB03128
0,DB00199,DB11967
1,DB00051,DB14811
0,DB00163,DB00305
1,DB00047,DB01165
0,DB11951,DB12130
0,DB00012,DB00790
0,DB08880,DB12015
0,DB00072,DB10583
0,DB04946,DB09038
0,DB01105,DB15685
0,DB00986,DB06216
1,DB00218,DB01169
0,DB01124,DB01294
1,DB01211,DB01590
0,DB00673,DB12301
0,DB00938,DB11642
0,DB00334,DB09038
0,DB00619,DB11799
0,DB00221,DB00738
0,DB00019,DB00958
1,DB01320,DB09073
1,DB09280,DB15685
1,DB00342,DB08865
0,DB00434,DB12404
0,DB01208,DB09080
0,DB00524,DB11362
0,DB00553,DB00685
1,DB00261,DB00499
0,DB01218,DB11113
0,DB05109,DB09061
0,DB00405,DB04844
0,DB04835,DB08912
0,DB02701,DB09045
0,DB00549,DB12825
0,DB05812,DB12942
0,DB01259,DB06402
0,DB09068,DB11979
0,DB00254,DB00474
0,DB00762,DB14444
1,DB01259,DB09083
0,DB11003,DB12001
0,DB00530,DB01045
1,DB11817,DB13881
0,DB00382,DB00501
1,DB00687,DB00978
1,DB06273,DB12978
0,DB00266,DB00736
0,DB00500,DB00806
0,DB01248,DB12070
0,DB09122,DB15685
0,DB00169,DB01320
0,DB00529,DB00997
0,DB06674,DB08860
0,DB00352,DB00365
0,DB06603,DB08816
0,DB00553,DB00850
0,DB00307,DB14723
0,DB00673,DB14019
0,DB00916,DB06699
0,DB00877,DB01259
1,DB01204,DB08880
0,DB00854,DB01233
1,DB00539,DB11986
0,DB00199,DB08893
0,DB01166,DB11986
0,DB00515,DB00734
0,DB00185,DB01075
0,DB00215,DB00975
0,DB11817,DB13890
1,DB08880,DB11776
0,DB00850,DB00889
0,DB00400,DB01351
0,DB00631,DB00932
0,DB00222,DB00608
0,DB01137,DB01278
1,DB01100,DB01177
0,DB00310,DB00563
0,DB01219,DB01233
1,DB00218,DB00635
1,DB00497,DB00704
0,DB09122,DB12141
0,DB06791,DB09564
0,DB00092,DB08885
0,DB00335,DB01364
0,DB04845,DB05109
0,DB01307,DB02546
1,DB01045,DB12001
0,DB00615,DB12001
0,DB01204,DB06636
0,DB00399,DB01172
0,DB00977,DB13874
1,DB01033,DB13896
0,DB00515,DB00798
1,DB00574,DB02959
0,DB06605,DB14019
0,DB00581,DB00994
0,DB00092,DB00794
0,DB06769,DB09330
0,DB00030,DB00881
0,DB00226,DB01064
0,DB01024,DB01082
1,DB01076,DB08880
0,DB01016,DB01064
1,DB00757,DB00904
0,DB00758,DB03404
1,DB08896,DB15035
0,DB00903,DB01143
1,DB06043,DB10316
0,DB00491,DB00819
0,DB00414,DB00459
0,DB00502,DB04837
0,DB00181,DB01181
0,DB01021,DB09268
0,DB00549,DB01072
0,DB11791,DB11793
0,DB00271,DB00373
1,DB00005,DB11730
1,DB00480,DB13896
0,DB00366,DB00996
0,DB00421,DB01246
0,DB00497,DB11315
0,DB11315,DB11855
0,DB01166,DB11133
0,DB01244,DB08916
0,DB00366,DB01121
1,DB06603,DB09083
0,DB01157,DB14222
0,DB00773,DB08877
0,DB00537,DB06699
0,DB00512,DB09268
0,DB01041,DB01080
0,DB00068,DB00649
0,DB01035,DB09134
0,DB01050,DB01193
1,DB00854,DB01362
0,DB01137,DB09322
0,DB04835,DB12332
1,DB00556,DB01218
1,DB00030,DB01059
0,DB01224,DB06691
0,DB12267,DB12483
0,DB00542,DB01284
0,DB00580,DB05109
0,DB00207,DB01248
0,DB00361,DB13890
0,DB00181,DB00719
0,DB09053,DB15823
0,DB05316,DB06616
1,DB09075,DB12364
0,DB00364,DB00372
0,DB06595,DB09074
0,DB00586,DB01009
0,DB00557,DB11978
1,DB12010,DB15982
0,DB00492,DB09112
1,DB01248,DB01319
0,DB00745,DB01132
1,DB00005,DB01284
0,DB00927,DB01244
0,DB01323,DB04845
0,DB00197,DB00294
0,DB00495,DB09077
1,DB00069,DB00242
0,DB00501,DB12825
0,DB00977,DB05541
0,DB00099,DB06813
0,DB00633,DB06691
1,DB00261,DB00675
0,DB00603,DB08820
0,DB00673,DB00755
1,DB01064,DB15685
1,DB00104,DB15873
1,DB01249,DB12615
0,DB00030,DB00412
0,DB00514,DB06708
1,DB01227,DB11978
1,DB01050,DB01362
1,DB01026,DB01254
0,DB00492,DB01168
0,DB00499,DB01015
0,DB00197,DB06697
1,DB01268,DB08880
0,DB00748,DB13196
0,DB01599,DB11110
0,DB09077,DB11003
0,DB00662,DB01173
1,DB01232,DB06825
0,DB08828,DB09104
0,DB00792,DB09420
1,DB00994,DB01338
0,DB00468,DB08828
0,DB00352,DB06210
0,DB00540,DB00938
0,DB00266,DB00578
0,DB00618,DB09401
0,DB01276,DB04574
0,DB00243,DB09112
0,DB09498,DB11942
1,DB00365,DB00672
1,DB00503,DB09143
0,DB01067,DB01395
0,DB00467,DB00553
0,DB00598,DB01575
0,DB00296,DB01211
0,DB00341,DB00777
0,DB00620,DB00691
0,DB00454,DB12130
1,DB00193,DB00956
0,DB00308,DB09462
1,DB00864,DB06402
0,DB00332,DB09076
0,DB00019,DB09208
0,DB00197,DB00624
0,DB00707,DB00788
0,DB01211,DB11901
1,DB00261,DB14509
0,DB00471,DB01259
0,DB06335,DB08873
0,DB00358,DB01264
1,DB00108,DB00262
1,DB00642,DB08895
0,DB00296,DB00446
0,DB00318,DB00350
1,DB01280,DB10317
0,DB01144,DB01249
0,DB00185,DB11963
0,DB01045,DB08877
0,DB00052,DB00204
1,DB00755,DB01097
0,DB00361,DB15982
1,DB00604,DB01149
1,DB08816,DB09075
1,DB00056,DB05273
0,DB09027,DB09481
0,DB00099,DB01206
0,DB01050,DB01197
0,DB11248,DB14762
0,DB00928,DB00993
1,DB00266,DB00485
0,DB04575,DB12010
0,DB00365,DB01223
1,DB00563,DB13896
0,DB01170,DB01307
0,DB00608,DB00672
0,DB00288,DB08907
0,DB00412,DB01395
1,DB00669,DB04871
0,DB00951,DB06186
0,DB00176,DB01114
0,DB00046,DB01089
0,DB00072,DB01004
0,DB00363,DB00836
0,DB00531,DB12615
0,DB00363,DB09291
0,DB00304,DB06372
1,DB09102,DB09280
0,DB01211,DB09564
0,DB00993,DB11294
0,DB00252,DB00318
0,DB01155,DB09322
1,DB00976,DB11979
1,DB00055,DB08875
0,DB00262,DB00851
0,DB01167,DB09065
0,DB00673,DB00860
0,DB00030,DB00945
0,DB00458,DB00916
0,DB01137,DB01274
0,DB00418,DB00792
0,DB00748,DB00924
0,DB04948,DB06282
0,DB00662,DB00813
0,DB01201,DB06772
1,DB00207,DB09075
0,DB00593,DB08899
1,DB00073,DB11817
0,DB10583,DB11776
1,DB00787,DB00864
0,DB01069,DB09272
0,DB01124,DB01234
1,DB00955,DB06287
0,DB00218,DB01041
0,DB01113,DB06237
0,DB06201,DB06616
0,DB04837,DB11130
0,DB01105,DB13179
1,DB01041,DB10317
0,DB00400,DB06207
0,DB01067,DB11228
0,DB00414,DB06216
1,DB01033,DB08880
0,DB00836,DB11730
1,DB00030,DB01155
0,DB00835,DB00897
0,DB00092,DB00444
0,DB01285,DB06292
0,DB00949,DB08881
1,DB11776,DB13896
0,DB00582,DB11995
0,DB00731,DB06825
0,DB01124,DB14276
1,DB00705,DB06287
0,DB00046,DB14731
1,DB00648,DB06448
0,DB00318,DB00458
0,DB00091,DB15066
0,DB00999,DB01070
0,DB00839,DB06684
1,DB00363,DB08895
1,DB05679,DB08868
1,DB00502,DB11978
0,DB06724,DB11703
1,DB09065,DB12267
0,DB00451,DB00912
0,DB01240,DB11793
0,DB00343,DB01164
0,DB00685,DB13749
0,DB00563,DB01285
1,DB00752,DB00852
0,DB06603,DB06643
0,DB00285,DB00468
1,DB00710,DB00877
0,DB00755,DB01319
1,DB00078,DB08880
1,DB05521,DB12001
0,DB00983,DB08871
0,DB00059,DB00313
0,DB00999,DB08947
0,DB01280,DB06688
0,DB00719,DB01322
0,DB06207,DB12612
0,DB09098,DB11362
0,DB00859,DB04865
0,DB00374,DB01193
0,DB00400,DB06212
0,DB06595,DB08911
0,DB00451,DB01045
0,DB00059,DB08816
0,DB00976,DB11760
0,DB01136,DB12130
0,DB01248,DB09276
0,DB00994,DB01077
0,DB06688,DB09331
0,DB00656,DB01268
0,DB00199,DB01072
1,DB00153,DB06410
0,DB00381,DB12267
0,DB00672,DB01284
1,DB00284,DB01097
0,DB00343,DB12010
0,DB01323,DB08824
0,DB01124,DB06655
0,DB00307,DB00468
1,DB01069,DB01362
0,DB01016,DB01125
1,DB00642,DB10317
0,DB00165,DB01351
1,DB00694,DB11730
0,DB00091,DB00681
0,DB09038,DB09128
0,DB01128,DB11110
0,DB00584,DB01240
1,DB01033,DB08827
0,DB00734,DB01069
0,DB00246,DB01124
0,DB01229,DB06413
0,DB00177,DB11986
0,DB00687,DB01320
0,DB00956,DB08909
0,DB01254,DB01590
0,DB00047,DB01132
0,DB00467,DB09481
0,DB00373,DB06724
0,DB01036,DB06691
0,DB00537,DB00864
0,DB00153,DB00658
0,DB00508,DB00997
0,DB01261,DB09045
0,DB06636,DB09079
0,DB00023,DB00563
0,DB00836,DB06589
1,DB01362,DB09122
0,DB00285,DB00431
0,DB09274,DB12026
0,DB00393,DB04711
0,DB00844,DB01183
1,DB00682,DB06081
0,DB00635,DB04868
0,DB00861,DB09472
0,DB00363,DB01069
1,DB08873,DB12130
0,DB00687,DB01170
0,DB00734,DB00871
1,DB00844,DB08947
0,DB00343,DB06603
0,DB00904,DB11986
1,DB06708,DB12141
0,DB00226,DB01285
0,DB00731,DB01136
0,DB11760,DB13890
0,DB00352,DB14219
0,DB00428,DB11003
0,DB00687,DB09045
0,DB00605,DB00741
0,DB00765,DB01246
0,DB00888,DB06168
1,DB00237,DB00898
0,DB00631,DB14222
0,DB00717,DB09098
1,DB01041,DB08886
0,DB10300,DB11581
0,DB00887,DB08907
0,DB00983,DB14568
0,DB00898,DB08936
1,DB01590,DB05521
1,DB01599,DB06663
0,DB01087,DB09078
0,DB00843,DB09065
0,DB00218,DB14533
0,DB00073,DB00446
0,DB00501,DB11689
0,DB00808,DB09564
0,DB00986,DB01409
1,DB11689,DB11901
0,DB00387,DB00470
0,DB00218,DB00290
0,DB00690,DB01069
0,DB00373,DB01246
0,DB00662,DB11859
1,DB00254,DB01028
1,DB00543,DB09063
1,DB00482,DB00675
1,DB00514,DB00574
0,DB00519,DB01307
0,DB00864,DB01126
0,DB00427,DB00470
0,DB00598,DB00856
1,DB00921,DB09330
1,DB00816,DB08881
0,DB00912,DB01201
1,DB00712,DB09135
0,DB08889,DB11988
0,DB00343,DB12141
0,DB00966,DB01168
0,DB09071,DB11186
0,DB00237,DB01303
0,DB00656,DB11963
1,DB01323,DB06595
0,DB00245,DB01409
1,DB01259,DB11575
0,DB00055,DB00285
0,DB00011,DB09061
0,DB01036,DB09291
1,DB00554,DB08875
0,DB09054,DB15066
0,DB00745,DB09054
0,DB00530,DB01377
0,DB01030,DB12240
0,DB06605,DB12095
0,DB09274,DB11791
1,DB00812,DB06209
0,DB00904,DB01128
0,DB01021,DB08947
0,DB00949,DB09330
1,DB00271,DB00814
0,DB00818,DB01128
1,DB00604,DB12245
0,DB00020,DB00022
1,DB00262,DB05273
0,DB09082,DB11901
0,DB00348,DB11951
0,DB00434,DB00458
0,DB00330,DB08865
1,DB01045,DB06626
1,DB00928,DB11817
0,DB00549,DB08886
0,DB01085,DB08897
0,DB00023,DB04868
0,DB09039,DB12887
0,DB00013,DB06404
0,DB00334,DB00816
0,DB09462,DB12141
0,DB00675,DB00938
0,DB01069,DB01202
0,DB06168,DB14219
0,DB00107,DB01339
1,DB00308,DB08899
0,DB00544,DB11003
0,DB00641,DB11986
0,DB00445,DB06273
1,DB01319,DB11718
0,DB00372,DB01186
1,DB00065,DB00620
0,DB00818,DB01069
1,DB01113,DB11986
1,DB00788,DB09053
1,DB00871,DB08881
0,DB00343,DB01609
0,DB00553,DB00880
0,DB00782,DB01122
0,DB00619,DB13867
0,DB00317,DB09098
0,DB00635,DB00877
0,DB00207,DB01014
0,DB00977,DB13179
0,DB00503,DB11820
0,DB00619,DB00726
0,DB00621,DB01095
0,DB00440,DB01117
0,DB01095,DB09054
0,DB00497,DB01619
1,DB06603,DB08864
0,DB00291,DB00685
0,DB09401,DB12612
0,DB01064,DB01291
0,DB00898,DB08815
1,DB00479,DB00529
0,DB00970,DB00978
0,DB00195,DB09038
0,DB04844,DB09462
0,DB00321,DB00501
1,DB06595,DB08826
0,DB00816,DB06700
0,DB00680,DB06791
1,DB01156,DB09068
0,DB00030,DB01583
0,DB01098,DB08903
0,DB06650,DB14443
0,DB09054,DB16646
0,DB00352,DB00943
0,DB00374,DB04932
0,DB01142,DB08893
1,DB10276,DB11569
1,DB00278,DB06209
0,DB00474,DB12612
0,DB06186,DB15965
0,DB01233,DB01495
0,DB00996,DB06691
0,DB00757,DB11110
0,DB00352,DB00361
0,DB01069,DB01351
0,DB01235,DB08904
0,DB00055,DB00715
1,DB00051,DB10317
0,DB00722,DB00945
0,DB01118,DB06317
0,DB00019,DB01206
0,DB01110,DB11560
1,DB00976,DB01026
0,DB00812,DB06589
1,DB00216,DB00757
0,DB00898,DB01224
1,DB00242,DB13867
1,DB00855,DB05239
0,DB00679,DB00707
0,DB00286,DB00412
1,DB00405,DB00761
0,DB00537,DB05812
0,DB00625,DB08916
0,DB01229,DB01241
0,DB10795,DB11581
1,DB00679,DB01191
1,DB00827,DB01234
0,DB00499,DB05039
0,DB00187,DB00451
1,DB06290,DB08899
0,DB00404,DB01181
0,DB00899,DB01142
0,DB11362,DB15444
0,DB00412,DB08881
0,DB01114,DB06119
0,DB00254,DB09268
0,DB00741,DB00745
0,DB00224,DB00348
0,DB01406,DB06616
1,DB00448,DB11828
0,DB06605,DB12267
0,DB00030,DB01203
0,DB01095,DB06772
1,DB01323,DB12483
0,DB01043,DB01069
0,DB00519,DB09112
0,DB00250,DB01612
0,DB00999,DB04711
1,DB00302,DB13151
1,DB00750,DB01612
0,DB00221,DB12332
0,DB00887,DB01129
0,DB00683,DB09073
0,DB00741,DB11642
0,DB01254,DB04911
0,DB00477,DB00707
0,DB06168,DB12483
0,DB00737,DB06216
0,DB01406,DB06595
0,DB00673,DB14240
0,DB06335,DB09034
1,DB00031,DB06228
0,DB01097,DB14761
0,DB00342,DB09420
0,DB00243,DB09038
0,DB00008,DB08886
0,DB00076,DB00280
0,DB00853,DB01030
0,DB00105,DB09054
0,DB01399,DB09395
1,DB00271,DB13985
1,DB08875,DB08896
0,DB00679,DB09462
0,DB00762,DB06636
0,DB00214,DB00712
0,DB06636,DB06772
0,DB00401,DB01069
0,DB00400,DB06237
0,DB00819,DB06292
0,DB00056,DB09498
0,DB01167,DB11901
1,DB00814,DB08880
0,DB04908,DB08870
0,DB04896,DB05039
0,DB00758,DB10532
0,DB00755,DB08881
1,DB06043,DB08868
0,DB01064,DB06335
0,DB00983,DB13867
0,DB00482,DB01225
0,DB00433,DB05039
0,DB00294,DB01254
0,DB00367,DB00839
0,DB00877,DB00949
0,DB00106,DB09472
0,DB00075,DB06372
0,DB00213,DB00214
0,DB00620,DB01261
1,DB01168,DB01551
0,DB01234,DB06603
1,DB00976,DB14568
1,DB00380,DB10315
1,DB00694,DB08904
1,DB01201,DB09143
0,DB00030,DB01196
0,DB01064,DB05812
0,DB11714,DB11921
0,DB00433,DB00526
0,DB00573,DB11921
0,DB00191,DB06262
1,DB01264,DB01590
0,DB00458,DB00499
0,DB00636,DB00912
1,DB01248,DB09054
1,DB00441,DB10317
0,DB01024,DB01112
0,DB00635,DB06688
1,DB00902,DB09072
0,DB00434,DB11160
1,DB00365,DB00635
0,DB00887,DB01240
0,DB00572,DB01551
0,DB00243,DB09082
1,DB00877,DB09156
1,DB00574,DB00865
0,DB00295,DB06283
1,DB00108,DB00635
0,DB08871,DB12942
1,DB00637,DB09083
0,DB00738,DB09082
0,DB09291,DB15093
0,DB00915,DB01069
0,DB01136,DB01574
0,DB01390,DB09101
0,DB00943,DB09104
0,DB00313,DB00501
0,DB00494,DB01114
0,DB00902,DB06203
0,DB00318,DB00615
1,DB00031,DB01609
1,DB00238,DB12371
1,DB00557,DB00604
0,DB00476,DB01218
1,DB00679,DB14568
0,DB01197,DB01390
0,DB01142,DB09268
0,DB00063,DB00580
0,DB00562,DB09564
0,DB00285,DB01050
0,DB01016,DB01097
0,DB00398,DB05109
0,DB09082,DB11642
0,DB00091,DB00339
0,DB00215,DB06605
0,DB05109,DB12887
1,DB00749,DB06603
1,DB00358,DB06288
0,DB00673,DB12240
0,DB00993,DB11627
0,DB06708,DB09104
1,DB06674,DB15233
0,DB00176,DB01609
1,DB00570,DB13179
0,DB00994,DB01125
0,DB00564,DB01303
1,DB00529,DB12612
0,DB08877,DB16646
0,DB11575,DB11718
0,DB00631,DB14598
0,DB00374,DB00790
0,DB01656,DB15965
0,DB00279,DB01132
1,DB00257,DB09039
1,DB00072,DB10276
0,DB01143,DB01203
0,DB00408,DB00748
1,DB01611,DB06603
1,DB00398,DB08880
0,DB00726,DB01041
0,DB08947,DB09333
0,DB00011,DB00099
1,DB00791,DB01097
0,DB00949,DB11978
0,DB00011,DB09074
0,DB00105,DB08865
1,DB00539,DB11730
0,DB00521,DB06705
0,DB00188,DB10300
0,DB01235,DB14520
0,DB01008,DB11627
0,DB00657,DB00871
0,DB00691,DB01285
0,DB06207,DB12010
0,DB06282,DB10429
0,DB01142,DB01174
0,DB00372,DB01132
0,DB00635,DB01072
0,DB00737,DB01367
1,DB01105,DB04871
0,DB06595,DB14509
0,DB01211,DB12095
0,DB00283,DB00726
0,DB00372,DB00601
1,DB01222,DB12371
0,DB00322,DB00970
0,DB00029,DB00176
0,DB00059,DB09564
0,DB00470,DB00734
0,DB00486,DB11915
0,DB01036,DB12332
0,DB00434,DB00771
0,DB01208,DB09082
0,DB00279,DB01118
0,DB04868,DB09154
0,DB01203,DB06703
0,DB00518,DB01201
1,DB01097,DB11767
0,DB00641,DB11796
0,DB04865,DB06772
0,DB00515,DB00623
0,DB00994,DB09050
1,DB00046,DB01044
0,DB08827,DB11691
0,DB00637,DB00816
0,DB00444,DB13890
0,DB00289,DB00704
0,DB00091,DB00482
0,DB00222,DB00812
0,DB00562,DB06691
0,DB01165,DB01248
0,DB01098,DB08896
0,DB00052,DB01124
0,DB01403,DB12942
0,DB00795,DB09074
0,DB00023,DB06335
0,DB00104,DB01253
1,DB00726,DB08875
0,DB01403,DB06176
0,DB00209,DB00562
0,DB00347,DB11130
0,DB00035,DB00564
0,DB00871,DB06595
0,DB00047,DB00082
0,DB06404,DB08894
0,DB00041,DB09117
0,DB09061,DB14723
0,DB00662,DB01238
0,DB00041,DB00965
0,DB00384,DB01156
0,DB01030,DB13881
0,DB00250,DB12130
0,DB04837,DB06283
0,DB00352,DB00519
0,DB00361,DB12141
0,DB00285,DB01110
0,DB00443,DB00545
0,DB09065,DB12332
0,DB04953,DB12245
0,DB00366,DB01403
0,DB00741,DB00783
0,DB01284,DB10315
1,DB04865,DB08904
1,DB06654,DB12612
0,DB00586,DB01244
0,DB00055,DB00159
1,DB00648,DB11978
1,DB00242,DB01033
0,DB00226,DB08907
0,DB00898,DB09043
0,DB00574,DB01067
0,DB00367,DB09065
0,DB00005,DB14222
0,DB00366,DB01219
0,DB00045,DB00552
0,DB00176,DB06769
1,DB04868,DB12245
0,DB01394,DB08899
0,DB00436,DB09043
0,DB00238,DB11691
0,DB00414,DB00865
0,DB00503,DB01181
0,DB05812,DB12301
0,DB00580,DB00682
0,DB01309,DB14006
1,DB01064,DB04946
0,DB00343,DB01254
0,DB00193,DB00424
0,DB00991,DB13074
0,DB01028,DB01250
0,DB01182,DB09036
0,DB01218,DB09104
1,DB01097,DB11793
1,DB00220,DB09143
0,DB14006,DB14740
0,DB09118,DB12001
0,DB00730,DB12332
0,DB00908,DB13125
0,DB00690,DB00792
0,DB01076,DB08912
0,DB00176,DB01181
1,DB00893,DB06782
0,DB00526,DB01004
0,DB01083,DB01264
0,DB00178,DB00959
0,DB00827,DB06203
0,DB00927,DB06788
1,DB01175,DB08868
0,DB00195,DB00372
0,DB09074,DB16594
0,DB01285,DB09462
1,DB00407,DB08901
0,DB09038,DB11791
0,DB00719,DB01202
0,DB00694,DB01248
0,DB00737,DB00850
0,DB00776,DB11186
1,DB08820,DB09075
0,DB00615,DB01070
0,DB00304,DB01307
0,DB01603,DB09293
1,DB00047,DB00827
0,DB00989,DB01087
0,DB00993,DB15044
0,DB00736,DB01045
0,DB00486,DB12161
1,DB01050,DB11703
0,DB00346,DB12942
0,DB00956,DB01020
0,DB00986,DB01075
0,DB00185,DB01191
0,DB00279,DB00312
0,DB00357,DB00877
0,DB01244,DB08820
0,DB00762,DB14222
0,DB06119,DB09039
1,DB00373,DB12371
0,DB00765,DB04837
1,DB08904,DB11569
0,DB04854,DB09054
0,DB00358,DB09048
0,DB00695,DB11113
0,DB00867,DB09265
0,DB04824,DB11921
0,DB00734,DB01105
0,DB04861,DB09156
0,DB00697,DB01137
0,DB06282,DB09420
0,DB00557,DB00665
0,DB01005,DB14443
0,DB00271,DB01115
0,DB01590,DB13928
0,DB00237,DB11581
0,DB00854,DB01246
0,DB00208,DB00580
0,DB01124,DB06412
1,DB00261,DB12332
1,DB01406,DB08880
0,DB00400,DB04855
0,DB04865,DB09564
0,DB01105,DB15982
0,DB00091,DB00573
0,DB00470,DB04844
0,DB00783,DB12010
0,DB00427,DB00683
0,DB01067,DB09038
0,DB00808,DB09472
0,DB01169,DB09020
1,DB00582,DB06616
0,DB00285,DB08909
0,DB00713,DB01109
0,DB00759,DB01390
0,DB00563,DB06718
0,DB00549,DB09083
0,DB06168,DB14240
0,DB00898,DB00986
0,DB06688,DB14004
0,DB00095,DB06772
0,DB01246,DB09420
1,DB00278,DB00758
0,DB00938,DB01067
0,DB00104,DB01261
0,DB00436,DB01240
0,DB00178,DB05109
0,DB08874,DB08901
0,DB00388,DB14509
0,DB00754,DB01075
1,DB01177,DB01218
1,DB08908,DB13896
0,DB00350,DB01068
0,DB00310,DB00956
0,DB08909,DB11799
0,DB00068,DB08881
0,DB00829,DB09065
0,DB00275,DB00470
0,DB01041,DB05246
0,DB00557,DB00927
0,DB00738,DB06788
0,DB00662,DB13196
0,DB00993,DB08889
0,DB00607,DB01211
0,DB00398,DB01041
1,DB08880,DB08932
0,DB00188,DB00503
0,DB00059,DB04835
0,DB00363,DB00792
0,DB00375,DB06777
1,DB00005,DB01281
0,DB00181,DB11186
0,DB00026,DB10795
1,DB01165,DB09063
0,DB00414,DB01015
1,DB00648,DB11652
0,DB00270,DB09029
1,DB08899,DB15822
0,DB01182,DB11110
0,DB00163,DB00432
0,DB08886,DB13928
0,DB00526,DB00577
0,DB00434,DB00477
0,DB01142,DB01200
0,DB00521,DB09104
0,DB00395,DB06282
0,DB00570,DB14762
0,DB00185,DB00357
